event_time,user_id,event_type,transaction_category,miles_amount,platform,utm_source,country
2025-03-14 19:08:17.746082,u_0040,miles_redeemed,flight,1750.0,ios,tiktok,MY
2025-04-28 02:06:46.210447,u_0019,share,,,android,facebook,SG
2025-05-20 02:17:36.749144,u_0023,miles_redeemed,flight,2140.0,ios,google,TH
2025-03-21 08:03:59.140641,u_0086,miles_redeemed,hotel,1164.0,web,facebook,PH
2025-03-24 06:42:51.001698,u_0054,miles_earned,shopping,1014.0,ios,referral,ID
2025-05-13 18:45:44.529676,u_0044,miles_earned,shopping,894.0,web,organic,SG
2025-05-14 04:35:18.998747,u_0053,miles_earned,ecommerce,108.0,web,tiktok,TH
2025-05-09 17:34:31.085001,u_0078,miles_earned,dining,586.0,web,referral,SG
2025-04-03 19:36:49.843780,u_0054,miles_earned,ecommerce,117.0,web,referral,ID
2025-04-13 21:33:56.829742,u_0079,miles_redeemed,hotel,869.0,android,referral,SG
2025-04-07 05:19:30.438632,u_0022,reward_search,lululemon,,android,facebook,SG
2025-05-17 04:29:40.355847,u_0028,share,,,ios,referral,SG
2025-05-09 10:24:38.861704,u_0043,miles_earned,ecommerce,91.0,web,referral,ID
2025-04-02 16:05:54.292676,u_0015,miles_earned,dining,566.0,android,organic,SG
2025-03-21 21:23:37.924626,u_0027,share,,,web,tiktok,SG
2025-05-26 03:58:35.938060,u_0089,miles_earned,dining,438.0,web,tiktok,TH
2025-03-10 18:03:16.178190,u_0076,share,,,android,organic,TH
2025-05-14 11:07:27.656901,u_0027,miles_earned,shopping,952.0,android,tiktok,SG
2025-04-22 03:47:43.207654,u_0039,miles_earned,dining,498.0,web,google,SG
2025-03-08 20:09:04.273108,u_0036,miles_earned,shopping,1003.0,web,google,SG
2025-05-21 19:15:58.414195,u_0003,miles_earned,shopping,842.0,web,organic,MY
2025-05-08 01:16:07.958921,u_0057,miles_earned,shopping,1152.0,web,organic,TH
2025-05-25 16:47:11.370770,u_0034,miles_earned,dining,465.0,ios,facebook,MY
2025-04-26 17:39:14.443842,u_0060,reward_search,shopee,,web,organic,PH
2025-05-21 12:26:11.761861,u_0098,miles_earned,dining,449.0,web,facebook,MY
2025-05-29 14:02:30.189105,u_0008,reward_search,apple,,ios,google,SG
2025-04-22 00:43:18.073940,u_0026,miles_earned,ecommerce,82.0,web,tiktok,MY
2025-05-10 16:52:45.492198,u_0047,miles_earned,dining,509.0,web,organic,TH
2025-04-14 23:48:17.954105,u_0033,share,,,web,google,TH
2025-03-21 23:21:59.754745,u_0082,miles_earned,ecommerce,82.0,ios,tiktok,SG
2025-06-03 10:37:17.231897,u_0083,miles_earned,shopping,802.0,android,facebook,PH
2025-04-23 19:07:10.124068,u_0055,reward_search,lululemon,,android,facebook,MY
2025-06-03 20:59:52.782131,u_0016,miles_redeemed,flight,1750.0,web,referral,ID
2025-03-19 02:57:54.976476,u_0026,share,,,web,tiktok,MY
2025-03-26 22:18:14.357073,u_0039,miles_earned,shopping,971.0,android,google,SG
2025-05-02 13:48:42.281017,u_0062,miles_earned,ecommerce,100.0,web,facebook,MY
2025-03-27 13:30:54.267187,u_0002,reward_search,lululemon,,web,facebook,TH
2025-03-24 09:27:20.776687,u_0098,share,,,ios,facebook,MY
2025-05-14 00:01:40.854282,u_0037,miles_earned,dining,580.0,ios,google,TH
2025-04-27 04:45:10.382697,u_0083,reward_search,shopee,,android,facebook,PH
2025-05-22 14:46:38.206261,u_0080,miles_redeemed,flight,2251.0,ios,organic,MY
2025-05-20 08:26:39.505618,u_0036,miles_earned,ecommerce,102.0,web,google,SG
2025-04-19 00:29:57.080127,u_0051,miles_earned,dining,522.0,ios,facebook,SG
2025-04-05 01:10:00.799312,u_0029,miles_redeemed,flight,2321.0,android,referral,ID
2025-05-04 15:09:41.127594,u_0066,miles_earned,shopping,801.0,web,referral,PH
2025-05-21 07:32:42.614013,u_0039,miles_earned,dining,483.0,ios,google,SG
2025-03-22 16:41:52.219676,u_0072,miles_earned,shopping,824.0,ios,referral,ID
2025-05-19 03:53:24.090457,u_0005,share,,,web,tiktok,ID
2025-05-05 01:26:06.593751,u_0079,reward_search,shopee,,web,referral,SG
2025-03-25 09:17:43.062511,u_0098,miles_earned,ecommerce,92.0,ios,facebook,MY
2025-03-17 14:49:23.258963,u_0058,miles_redeemed,flight,1999.0,android,google,SG
2025-03-14 20:44:37.491209,u_0039,miles_earned,dining,460.0,android,google,SG
2025-05-01 03:34:04.739294,u_0049,reward_search,lululemon,,android,referral,MY
2025-05-23 01:21:11.718996,u_0075,reward_search,shopee,,web,organic,MY
2025-03-10 09:15:45.934047,u_0033,reward_search,shopee,,ios,google,TH
2025-04-02 06:14:39.098821,u_0081,miles_earned,ecommerce,119.0,web,organic,TH
2025-04-25 14:27:50.106893,u_0073,miles_earned,shopping,855.0,ios,facebook,ID
2025-03-13 17:45:59.843885,u_0010,like,,,ios,tiktok,MY
2025-04-30 14:26:11.237283,u_0064,miles_earned,dining,564.0,web,tiktok,ID
2025-05-14 22:45:48.720314,u_0090,miles_earned,ecommerce,96.0,ios,google,MY
2025-04-04 16:22:35.995315,u_0021,miles_earned,ecommerce,116.0,web,facebook,PH
2025-04-26 12:19:50.148919,u_0049,like,,,ios,referral,MY
2025-05-04 07:35:50.560939,u_0059,like,,,web,referral,SG
2025-03-10 18:35:22.172011,u_0076,share,,,android,organic,TH
2025-04-01 02:04:48.465027,u_0033,miles_earned,dining,550.0,web,google,TH
2025-06-03 18:16:10.628665,u_0076,miles_earned,shopping,979.0,ios,organic,TH
2025-04-27 16:38:18.019184,u_0015,share,,,android,organic,SG
2025-04-27 14:21:14.968069,u_0023,miles_earned,dining,467.0,web,google,TH
2025-05-17 23:33:53.067683,u_0056,miles_redeemed,hotel,945.0,android,facebook,PH
2025-03-11 23:20:50.444228,u_0093,miles_earned,dining,478.0,web,referral,MY
2025-04-05 04:10:14.352179,u_0032,miles_earned,ecommerce,95.0,web,google,SG
2025-05-31 18:39:25.083681,u_0007,miles_earned,dining,587.0,web,facebook,PH
2025-03-08 14:59:28.610483,u_0021,miles_earned,ecommerce,118.0,ios,facebook,PH
2025-04-08 23:02:21.740897,u_0008,miles_earned,shopping,870.0,ios,google,SG
2025-04-02 06:39:57.350341,u_0043,miles_redeemed,flight,1999.0,android,referral,ID
2025-04-12 16:39:06.557070,u_0000,miles_earned,dining,473.0,web,facebook,MY
2025-03-25 09:37:33.701966,u_0061,miles_earned,ecommerce,109.0,web,referral,PH
2025-05-14 12:39:23.497133,u_0022,miles_earned,shopping,954.0,ios,facebook,SG
2025-05-12 04:09:48.858943,u_0095,reward_search,shopee,,ios,facebook,MY
2025-06-03 12:11:41.377159,u_0037,miles_earned,ecommerce,95.0,android,google,TH
2025-05-10 02:24:57.358775,u_0021,miles_earned,dining,568.0,web,facebook,PH
2025-03-16 15:01:03.604179,u_0009,miles_earned,dining,573.0,ios,google,TH
2025-04-13 12:24:58.300315,u_0028,miles_earned,ecommerce,114.0,web,referral,SG
2025-05-13 14:12:43.632946,u_0054,miles_earned,shopping,916.0,android,referral,ID
2025-03-16 22:50:36.419626,u_0001,like,,,web,organic,SG
2025-05-19 12:51:53.934968,u_0046,share,,,web,google,SG
2025-03-21 09:04:49.453246,u_0064,miles_earned,ecommerce,108.0,ios,tiktok,ID
2025-04-29 16:58:34.760350,u_0067,miles_redeemed,hotel,1077.0,ios,referral,MY
2025-04-11 06:02:18.826049,u_0048,miles_earned,ecommerce,115.0,android,facebook,SG
2025-04-29 15:12:39.390467,u_0079,miles_redeemed,hotel,946.0,web,referral,SG
2025-05-23 13:03:20.699530,u_0063,miles_earned,shopping,826.0,ios,organic,MY
2025-04-02 23:20:06.306345,u_0002,miles_earned,dining,427.0,web,facebook,TH
2025-03-21 11:59:56.017401,u_0060,miles_redeemed,flight,2234.0,ios,organic,PH
2025-04-18 12:59:11.990340,u_0047,miles_earned,ecommerce,87.0,ios,organic,TH
2025-05-26 12:43:03.315005,u_0083,miles_earned,ecommerce,84.0,web,facebook,PH
2025-03-16 06:11:07.766783,u_0010,reward_search,shopee,,ios,tiktok,MY
2025-05-11 12:33:24.012257,u_0018,miles_earned,shopping,1165.0,ios,google,PH
2025-05-26 10:59:08.481358,u_0081,miles_earned,ecommerce,111.0,android,organic,TH
2025-05-19 12:49:31.639430,u_0059,miles_earned,shopping,900.0,android,referral,SG
2025-05-05 17:47:33.886171,u_0041,miles_earned,shopping,1051.0,android,google,MY
2025-05-16 01:20:26.761189,u_0088,miles_earned,dining,562.0,ios,google,ID
2025-03-22 08:32:19.677799,u_0069,miles_earned,shopping,922.0,web,referral,TH
2025-06-02 14:11:55.385257,u_0048,reward_search,apple,,android,facebook,SG
2025-04-23 07:53:13.000621,u_0073,miles_earned,shopping,943.0,web,facebook,ID
2025-05-12 10:42:49.694394,u_0016,miles_earned,shopping,956.0,ios,referral,ID
2025-05-05 11:41:24.859112,u_0022,miles_earned,ecommerce,96.0,web,facebook,SG
2025-05-30 13:58:04.733899,u_0095,miles_redeemed,flight,2357.0,ios,facebook,MY
2025-04-07 14:08:03.290360,u_0063,reward_search,lululemon,,web,organic,MY
2025-05-17 13:02:14.051855,u_0016,miles_earned,ecommerce,114.0,android,referral,ID
2025-04-07 08:57:43.032252,u_0011,share,,,ios,referral,PH
2025-04-09 06:57:37.981933,u_0009,miles_earned,ecommerce,81.0,ios,google,TH
2025-05-23 21:32:05.052167,u_0091,miles_earned,ecommerce,95.0,android,facebook,ID
2025-04-15 15:25:27.642125,u_0003,miles_earned,ecommerce,83.0,web,organic,MY
2025-05-27 00:32:45.143383,u_0008,miles_redeemed,flight,2298.0,ios,google,SG
2025-05-16 12:53:42.806284,u_0095,share,,,web,facebook,MY
2025-04-11 17:58:02.096542,u_0011,miles_earned,dining,434.0,android,referral,PH
2025-03-26 15:43:47.304560,u_0003,miles_earned,ecommerce,94.0,web,organic,MY
2025-05-01 19:06:49.123426,u_0014,miles_earned,dining,552.0,android,tiktok,ID
2025-03-14 14:40:24.695528,u_0070,miles_earned,ecommerce,93.0,android,google,PH
2025-03-21 13:51:51.339404,u_0012,miles_earned,ecommerce,90.0,android,facebook,PH
2025-05-03 08:42:10.289982,u_0012,share,,,web,facebook,PH
2025-04-21 15:19:35.481277,u_0016,miles_earned,ecommerce,114.0,ios,referral,ID
2025-05-19 06:53:10.830847,u_0008,miles_earned,dining,440.0,android,google,SG
2025-03-20 16:44:30.725385,u_0006,miles_earned,ecommerce,100.0,web,organic,MY
2025-05-25 04:51:55.365832,u_0019,miles_earned,ecommerce,99.0,web,facebook,SG
2025-04-26 02:29:27.943898,u_0061,miles_earned,shopping,1070.0,android,referral,PH
2025-06-03 01:36:10.793466,u_0016,reward_search,lululemon,,android,referral,ID
2025-05-17 04:35:58.342950,u_0074,like,,,android,google,MY
2025-03-15 16:57:33.910634,u_0054,miles_redeemed,hotel,1014.0,web,referral,ID
2025-03-16 07:57:48.417757,u_0050,miles_redeemed,flight,2205.0,ios,tiktok,SG
2025-04-05 02:18:34.612625,u_0014,miles_earned,shopping,917.0,web,tiktok,ID
2025-05-30 22:14:17.232996,u_0096,like,,,web,facebook,MY
2025-03-22 09:27:28.043183,u_0087,like,,,android,organic,SG
2025-04-02 01:43:50.298434,u_0094,miles_earned,ecommerce,116.0,android,organic,ID
2025-04-09 13:27:58.594833,u_0062,miles_earned,ecommerce,107.0,web,facebook,MY
2025-03-15 21:24:44.582242,u_0036,miles_earned,ecommerce,92.0,web,google,SG
2025-03-23 23:43:10.300093,u_0089,miles_redeemed,hotel,1025.0,android,tiktok,TH
2025-05-16 08:04:07.409084,u_0056,miles_earned,dining,477.0,android,facebook,PH
2025-03-31 01:50:11.317726,u_0048,share,,,android,facebook,SG
2025-04-19 10:55:15.177232,u_0064,miles_earned,ecommerce,85.0,ios,tiktok,ID
2025-03-30 21:41:38.535966,u_0074,miles_earned,shopping,1145.0,web,google,MY
2025-05-25 18:15:29.591172,u_0025,reward_search,apple,,android,google,ID
2025-05-05 09:18:29.237843,u_0085,miles_earned,shopping,1177.0,ios,facebook,ID
2025-03-20 12:02:35.766232,u_0058,miles_redeemed,hotel,880.0,web,google,SG
2025-03-19 00:26:39.360006,u_0072,share,,,web,referral,ID
2025-04-28 01:08:29.306717,u_0025,miles_earned,shopping,1052.0,web,google,ID
2025-03-11 10:11:50.378903,u_0049,miles_earned,shopping,967.0,web,referral,MY
2025-05-24 04:07:27.314120,u_0022,miles_earned,dining,568.0,web,facebook,SG
2025-04-12 22:42:21.330373,u_0028,like,,,android,referral,SG
2025-05-23 23:47:57.457699,u_0008,reward_search,lululemon,,ios,google,SG
2025-05-29 09:41:59.545110,u_0047,miles_earned,ecommerce,99.0,web,organic,TH
2025-03-19 11:16:59.438666,u_0003,miles_redeemed,hotel,947.0,ios,organic,MY
2025-04-09 20:49:08.099586,u_0080,share,,,android,organic,MY
2025-05-22 21:31:19.965052,u_0056,miles_earned,shopping,862.0,web,facebook,PH
2025-06-01 13:05:39.599030,u_0029,miles_earned,dining,478.0,web,referral,ID
2025-04-10 11:49:57.751389,u_0065,miles_redeemed,hotel,1095.0,ios,google,PH
2025-05-08 06:13:52.173814,u_0090,miles_earned,dining,574.0,ios,google,MY
2025-04-22 09:30:46.335488,u_0005,miles_earned,ecommerce,117.0,android,tiktok,ID
2025-03-31 12:23:04.116927,u_0035,miles_earned,ecommerce,117.0,web,organic,SG
2025-05-25 15:50:09.486824,u_0053,miles_earned,ecommerce,102.0,web,tiktok,TH
2025-05-08 06:59:50.239983,u_0006,miles_earned,ecommerce,98.0,ios,organic,MY
2025-05-02 17:12:10.316464,u_0059,reward_search,lululemon,,ios,referral,SG
2025-05-04 19:25:46.122460,u_0011,miles_earned,shopping,1036.0,android,referral,PH
2025-05-13 13:19:44.948651,u_0022,miles_earned,dining,596.0,ios,facebook,SG
2025-03-29 21:28:53.322523,u_0093,miles_earned,shopping,883.0,android,referral,MY
2025-05-20 18:32:41.632687,u_0087,like,,,ios,organic,SG
2025-03-08 13:50:02.347448,u_0079,miles_earned,ecommerce,92.0,android,referral,SG
2025-05-23 15:17:10.883202,u_0010,miles_earned,shopping,1066.0,android,tiktok,MY
2025-04-03 00:30:14.827031,u_0047,miles_earned,dining,526.0,web,organic,TH
2025-03-22 02:24:06.331953,u_0090,reward_search,apple,,web,google,MY
2025-04-12 19:07:22.548616,u_0079,miles_earned,dining,465.0,android,referral,SG
2025-03-14 10:18:40.192564,u_0090,miles_redeemed,flight,1983.0,ios,google,MY
2025-04-11 19:14:20.039705,u_0044,miles_earned,dining,494.0,ios,organic,SG
2025-04-18 11:11:56.177739,u_0081,share,,,android,organic,TH
2025-03-16 06:38:38.262373,u_0019,share,,,web,facebook,SG
2025-04-18 18:58:22.186917,u_0060,miles_earned,ecommerce,108.0,android,organic,PH
2025-05-04 16:26:37.337004,u_0080,miles_earned,ecommerce,107.0,android,organic,MY
2025-05-27 20:57:01.784257,u_0089,miles_earned,shopping,1034.0,web,tiktok,TH
2025-04-18 16:45:34.904544,u_0077,miles_earned,ecommerce,107.0,ios,facebook,SG
2025-03-15 14:03:14.120302,u_0028,miles_earned,shopping,1073.0,ios,referral,SG
2025-05-12 17:19:04.686718,u_0082,miles_earned,ecommerce,105.0,web,tiktok,SG
2025-05-29 10:23:29.696227,u_0094,miles_redeemed,flight,1854.0,web,organic,ID
2025-05-29 21:15:26.062205,u_0097,like,,,ios,tiktok,MY
2025-05-16 00:01:30.673780,u_0044,miles_redeemed,flight,2381.0,web,organic,SG
2025-03-25 19:32:04.494820,u_0050,miles_earned,ecommerce,119.0,web,tiktok,SG
2025-04-06 10:42:49.674449,u_0036,miles_earned,shopping,1039.0,ios,google,SG
2025-04-05 10:00:45.088997,u_0097,miles_earned,shopping,911.0,ios,tiktok,MY
2025-06-05 12:59:01.692785,u_0002,miles_earned,shopping,1026.0,ios,facebook,TH
2025-04-20 15:04:28.046003,u_0084,reward_search,lululemon,,android,facebook,PH
2025-05-10 01:37:31.560327,u_0061,miles_earned,shopping,952.0,android,referral,PH
2025-04-19 17:18:40.588382,u_0092,miles_earned,ecommerce,117.0,android,referral,ID
2025-04-01 21:58:02.487968,u_0002,miles_earned,dining,513.0,web,facebook,TH
2025-03-11 07:22:01.467020,u_0068,share,,,web,organic,TH
2025-03-21 21:04:40.929767,u_0000,share,,,android,facebook,MY
2025-04-19 03:48:25.631187,u_0001,share,,,ios,organic,SG
2025-05-04 11:32:40.586029,u_0022,miles_earned,shopping,1172.0,web,facebook,SG
2025-04-05 16:16:49.151083,u_0068,miles_redeemed,flight,1940.0,ios,organic,TH
2025-03-10 16:20:07.623241,u_0002,miles_earned,dining,405.0,ios,facebook,TH
2025-04-30 23:00:15.966340,u_0046,miles_earned,ecommerce,102.0,ios,google,SG
2025-04-11 02:05:32.790974,u_0026,reward_search,lululemon,,web,tiktok,MY
2025-05-31 03:25:48.367125,u_0042,like,,,android,tiktok,PH
2025-04-09 09:30:05.693296,u_0014,miles_redeemed,hotel,1129.0,web,tiktok,ID
2025-04-15 13:42:51.331583,u_0041,reward_search,shopee,,web,google,MY
2025-04-19 11:14:31.355966,u_0017,miles_earned,shopping,822.0,ios,google,PH
2025-03-12 17:29:04.757353,u_0038,miles_earned,ecommerce,97.0,web,tiktok,TH
2025-05-24 23:36:06.199142,u_0001,reward_search,shopee,,ios,organic,SG
2025-06-01 14:23:25.593466,u_0070,miles_earned,ecommerce,82.0,ios,google,PH
2025-05-08 09:24:27.120200,u_0025,reward_search,lululemon,,android,google,ID
2025-04-01 03:32:56.904680,u_0079,reward_search,lululemon,,web,referral,SG
2025-05-04 01:45:42.389857,u_0009,miles_redeemed,flight,1824.0,android,google,TH
2025-03-15 09:14:03.819903,u_0011,like,,,web,referral,PH
2025-03-14 02:16:36.369293,u_0042,miles_earned,ecommerce,89.0,web,tiktok,PH
2025-04-13 07:37:30.501158,u_0089,miles_earned,dining,570.0,ios,tiktok,TH
2025-04-03 17:05:04.979916,u_0014,miles_redeemed,flight,1674.0,web,tiktok,ID
2025-05-10 23:02:37.317220,u_0048,miles_redeemed,flight,1819.0,android,facebook,SG
2025-05-25 06:39:42.272564,u_0080,miles_earned,ecommerce,97.0,web,organic,MY
2025-04-24 02:11:51.284775,u_0098,miles_redeemed,hotel,849.0,ios,facebook,MY
2025-05-07 03:06:32.851918,u_0037,share,,,ios,google,TH
2025-03-31 05:04:59.627896,u_0007,miles_redeemed,flight,1635.0,web,facebook,PH
2025-05-21 14:39:47.735512,u_0076,miles_earned,ecommerce,116.0,ios,organic,TH
2025-03-16 04:21:01.238009,u_0076,miles_earned,ecommerce,108.0,android,organic,TH
2025-05-28 00:13:24.147979,u_0080,miles_earned,ecommerce,112.0,android,organic,MY
2025-04-07 15:26:18.894055,u_0055,miles_earned,ecommerce,113.0,web,facebook,MY
2025-05-14 15:32:14.969544,u_0001,like,,,android,organic,SG
2025-03-22 16:04:08.795512,u_0030,miles_earned,ecommerce,118.0,android,facebook,SG
2025-04-08 07:06:50.190831,u_0028,miles_earned,dining,403.0,ios,referral,SG
2025-04-14 13:56:07.981955,u_0006,miles_earned,dining,466.0,ios,organic,MY
2025-04-19 15:45:21.473570,u_0095,reward_search,shopee,,web,facebook,MY
2025-05-08 20:33:03.915670,u_0084,miles_earned,dining,560.0,web,facebook,PH
2025-03-22 07:45:56.907938,u_0025,miles_earned,ecommerce,90.0,android,google,ID
2025-05-09 13:31:40.107215,u_0017,miles_earned,ecommerce,86.0,web,google,PH
2025-04-08 18:48:45.919655,u_0024,reward_search,lululemon,,ios,facebook,MY
2025-05-09 05:20:39.572272,u_0003,miles_redeemed,hotel,958.0,ios,organic,MY
2025-04-11 21:12:54.832188,u_0088,miles_earned,shopping,1165.0,web,google,ID
2025-03-08 18:07:45.413249,u_0029,miles_earned,ecommerce,90.0,android,referral,ID
2025-05-17 08:06:48.779988,u_0074,miles_redeemed,flight,1828.0,android,google,MY
2025-04-30 14:28:30.293866,u_0004,miles_earned,shopping,999.0,android,facebook,SG
2025-03-14 20:44:38.554910,u_0047,miles_earned,shopping,1060.0,android,organic,TH
2025-05-06 23:28:34.309579,u_0033,miles_earned,shopping,934.0,android,google,TH
2025-05-02 08:20:38.221525,u_0050,miles_earned,shopping,1057.0,android,tiktok,SG
2025-04-05 23:56:22.501344,u_0024,miles_earned,ecommerce,110.0,ios,facebook,MY
2025-06-04 15:13:55.156170,u_0059,miles_earned,shopping,959.0,ios,referral,SG
2025-05-31 08:51:01.401224,u_0079,miles_earned,shopping,1027.0,ios,referral,SG
2025-05-13 17:12:13.437463,u_0096,share,,,web,facebook,MY
2025-05-13 03:59:27.167497,u_0022,miles_earned,ecommerce,101.0,android,facebook,SG
2025-04-05 08:21:00.890007,u_0031,share,,,ios,facebook,PH
2025-03-21 09:46:14.830103,u_0004,reward_search,apple,,ios,facebook,SG
2025-04-18 03:22:50.906990,u_0099,reward_search,lululemon,,ios,facebook,SG
2025-03-21 03:14:53.693666,u_0061,miles_earned,ecommerce,92.0,web,referral,PH
2025-05-24 15:34:05.286712,u_0030,miles_earned,ecommerce,105.0,ios,facebook,SG
2025-03-18 02:04:05.068362,u_0032,miles_earned,shopping,1168.0,ios,google,SG
2025-06-03 03:49:32.345810,u_0036,reward_search,apple,,android,google,SG
2025-04-13 10:28:20.498298,u_0020,reward_search,shopee,,web,facebook,TH
2025-04-23 17:22:16.645286,u_0097,like,,,ios,tiktok,MY
2025-03-08 04:37:09.506277,u_0064,reward_search,shopee,,ios,tiktok,ID
2025-04-17 09:53:04.531016,u_0017,miles_earned,ecommerce,81.0,android,google,PH
2025-05-21 18:54:02.197816,u_0037,miles_earned,ecommerce,95.0,web,google,TH
2025-03-19 04:13:34.986583,u_0022,miles_redeemed,flight,2395.0,ios,facebook,SG
2025-04-17 07:13:37.588808,u_0038,reward_search,apple,,android,tiktok,TH
2025-06-03 02:42:19.608979,u_0093,miles_redeemed,hotel,1042.0,ios,referral,MY
2025-03-16 15:09:38.519730,u_0071,miles_earned,ecommerce,115.0,web,facebook,TH
2025-03-27 12:54:08.675003,u_0088,miles_earned,ecommerce,93.0,android,google,ID
2025-06-03 23:23:10.745581,u_0084,miles_earned,dining,527.0,android,facebook,PH
2025-04-14 16:15:27.422807,u_0052,reward_search,lululemon,,web,referral,SG
2025-04-26 00:13:24.506618,u_0045,like,,,ios,google,ID
2025-03-22 19:27:19.593978,u_0032,miles_earned,shopping,1053.0,ios,google,SG
2025-04-10 20:11:57.899864,u_0034,share,,,android,facebook,MY
2025-04-08 04:32:31.268035,u_0074,reward_search,lululemon,,android,google,MY
2025-06-01 13:48:40.628024,u_0098,reward_search,shopee,,android,facebook,MY
2025-06-03 07:38:43.272157,u_0053,miles_redeemed,flight,2003.0,ios,tiktok,TH
2025-04-28 18:38:38.073473,u_0028,miles_earned,shopping,940.0,android,referral,SG
2025-03-09 03:43:07.035113,u_0000,miles_redeemed,flight,1759.0,web,facebook,MY
2025-05-20 02:26:26.220587,u_0084,miles_earned,dining,510.0,web,facebook,PH
2025-03-09 07:39:01.305619,u_0037,reward_search,apple,,ios,google,TH
2025-05-27 13:27:06.608359,u_0040,miles_redeemed,hotel,843.0,web,tiktok,MY
2025-04-22 01:10:52.515932,u_0024,miles_earned,dining,478.0,ios,facebook,MY
2025-05-24 23:02:05.361553,u_0011,miles_earned,ecommerce,83.0,ios,referral,PH
2025-05-09 19:12:08.127966,u_0004,share,,,android,facebook,SG
2025-05-05 06:19:35.202637,u_0036,miles_earned,dining,416.0,web,google,SG
2025-04-17 21:37:54.443571,u_0071,miles_earned,ecommerce,116.0,ios,facebook,TH
2025-04-13 19:06:45.841070,u_0006,miles_earned,dining,577.0,ios,organic,MY
2025-04-08 13:27:12.452727,u_0047,miles_earned,shopping,1190.0,ios,organic,TH
2025-04-25 16:24:21.517771,u_0012,miles_earned,ecommerce,89.0,web,facebook,PH
2025-04-23 22:43:26.542075,u_0042,miles_redeemed,hotel,1083.0,web,tiktok,PH
2025-05-15 17:15:08.944025,u_0090,miles_earned,dining,455.0,web,google,MY
2025-03-18 01:34:40.875696,u_0006,miles_earned,shopping,820.0,ios,organic,MY
2025-03-23 16:26:06.147720,u_0092,miles_earned,shopping,987.0,ios,referral,ID
2025-04-15 09:59:08.981862,u_0075,miles_redeemed,flight,2117.0,web,organic,MY
2025-03-23 18:46:14.768989,u_0000,miles_redeemed,hotel,1031.0,android,facebook,MY
2025-04-30 09:38:36.715641,u_0064,reward_search,shopee,,ios,tiktok,ID
2025-04-25 17:02:42.145584,u_0084,miles_earned,shopping,1119.0,ios,facebook,PH
2025-04-11 04:51:14.398712,u_0008,miles_earned,shopping,832.0,web,google,SG
2025-05-22 22:04:30.348557,u_0059,share,,,ios,referral,SG
2025-05-08 19:56:47.902160,u_0095,share,,,android,facebook,MY
2025-04-16 05:39:48.791380,u_0037,miles_earned,ecommerce,94.0,ios,google,TH
2025-04-02 08:29:37.268400,u_0067,share,,,ios,referral,MY
2025-05-02 16:41:25.583082,u_0087,miles_earned,ecommerce,97.0,android,organic,SG
2025-05-30 02:58:12.401381,u_0007,miles_earned,shopping,938.0,web,facebook,PH
2025-05-23 23:47:28.749367,u_0001,miles_earned,ecommerce,110.0,web,organic,SG
2025-06-05 10:39:42.408248,u_0071,miles_earned,ecommerce,81.0,android,facebook,TH
2025-05-19 09:30:25.593758,u_0089,miles_redeemed,flight,1738.0,web,tiktok,TH
2025-03-17 04:54:40.419668,u_0040,miles_earned,shopping,825.0,android,tiktok,MY
2025-05-05 07:51:58.782507,u_0024,reward_search,lululemon,,web,facebook,MY
2025-05-02 07:47:58.649556,u_0010,share,,,web,tiktok,MY
2025-04-13 21:02:28.668944,u_0015,reward_search,apple,,ios,organic,SG
2025-04-21 12:54:42.728574,u_0097,reward_search,lululemon,,android,tiktok,MY
2025-05-14 12:24:25.275321,u_0094,miles_redeemed,flight,2025.0,web,organic,ID
2025-05-30 07:29:29.998866,u_0049,miles_redeemed,hotel,1094.0,ios,referral,MY
2025-03-16 20:02:01.314931,u_0023,miles_redeemed,flight,1895.0,web,google,TH
2025-04-16 19:56:25.699956,u_0002,miles_redeemed,flight,1753.0,web,facebook,TH
2025-04-29 04:08:30.333199,u_0058,miles_earned,ecommerce,84.0,ios,google,SG
2025-03-10 19:10:11.938001,u_0004,share,,,ios,facebook,SG
2025-04-02 22:52:15.074786,u_0060,reward_search,lululemon,,web,organic,PH
2025-04-14 17:15:41.308746,u_0063,share,,,web,organic,MY
2025-03-27 22:05:47.987922,u_0066,miles_redeemed,hotel,956.0,web,referral,PH
2025-04-17 18:40:39.945552,u_0086,miles_redeemed,hotel,811.0,ios,facebook,PH
2025-04-11 03:48:34.766497,u_0075,reward_search,apple,,ios,organic,MY
2025-03-25 11:05:14.412127,u_0071,reward_search,shopee,,web,facebook,TH
2025-04-19 02:57:27.309383,u_0048,miles_earned,ecommerce,87.0,ios,facebook,SG
2025-03-19 01:28:07.801302,u_0036,miles_earned,dining,555.0,ios,google,SG
2025-06-02 22:43:40.809563,u_0060,reward_search,shopee,,android,organic,PH
2025-05-29 02:58:49.981206,u_0013,miles_earned,ecommerce,97.0,web,organic,PH
2025-04-14 00:36:58.555211,u_0066,miles_earned,ecommerce,84.0,android,referral,PH
2025-05-20 16:46:48.175338,u_0091,miles_earned,dining,534.0,android,facebook,ID
2025-05-10 04:57:38.623843,u_0093,miles_earned,ecommerce,114.0,android,referral,MY
2025-05-13 13:34:04.170364,u_0066,like,,,web,referral,PH
2025-03-08 13:06:15.529690,u_0083,miles_earned,dining,412.0,android,facebook,PH
2025-04-10 13:54:28.196732,u_0090,miles_earned,ecommerce,82.0,android,google,MY
2025-03-28 00:22:48.992302,u_0095,miles_earned,ecommerce,87.0,android,facebook,MY
